cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_87,unknown_88,unknown_90
54,8995.66,609.5999999999999,1.39,0.5,120,508961708.0,278119953.0,17,2023-05-12 18:08:14,0,300,0.0
56,8996.93,609.4000000000001,1.39,0.0,122,508961712.0,278120159.0,17,2023-05-12 18:08:15,0,300,0.0
56,8998.93,609.2,1.39,0.0,123,508961706.0,278120323.0,17,2023-05-12 18:08:16,0,300,0.0
56,9000.56,609.2,1.4,0.0,123,508961690.0,278120507.0,17,2023-05-12 18:08:17,0,300,0.0
0,9005.01,609.2,1.446,0.0,125,508961731.0,278121063.0,17,2023-05-12 18:08:20,0,100,0.0
0,9007.51,609.2,1.474,0.0,125,508961795.0,278121481.0,17,2023-05-12 18:08:22,0,100,0.0
54,9016.9,609.4000000000001,1.484,0.5,122,508961917.0,278122866.0,17,2023-05-12 18:08:28,0,100,0.0
54,9020.02,609.8,1.493,0.5,123,508961910.0,278123355.0,17,2023-05-12 18:08:30,0,100,0.0
54,9021.78,610.0,1.493,0.5,120,508961908.0,278123563.0,17,2023-05-12 18:08:31,0,100,0.0
55,9031.22,610.0,1.502,0.0,120,508962007.0,278124680.0,17,2023-05-12 18:08:38,0,100,0.0
0,9034.98,609.8,1.484,0.0,120,508961954.0,278125256.0,17,2023-05-12 18:08:41,0,100,0.0
53,9039.01,609.5999999999999,1.484,0.0,118,508961902.0,278125733.0,17,2023-05-12 18:08:44,0,100,0.0
0,9047.94,609.4000000000001,1.474,0.0,118,508961628.0,278126992.0,17,2023-05-12 18:08:51,0,100,0.0
0,9053.23,609.0,1.474,0.0,115,508961324.0,278127724.0,17,2023-05-12 18:08:55,0,100,0.0
55,9057.41,609.0,1.39,0.0,114,508961177.0,278128300.0,17,2023-05-12 18:08:58,0,100,0.0
55,9064.64,609.4000000000001,1.409,0.5,118,508961029.0,278129371.0,17,2023-05-12 18:09:03,0,100,0.0
54,9067.35,609.4000000000001,1.418,0.5,116,508960943.0,278129885.0,17,2023-05-12 18:09:05,0,100,0.0
55,9068.97,609.4000000000001,1.418,0.5,119,508960920.0,278130091.0,17,2023-05-12 18:09:06,0,100,0.0
55,9070.56,609.4000000000001,1.418,0.5,122,508960895.0,278130257.0,17,2023-05-12 18:09:07,0,100,0.0
54,9074.75,609.4000000000001,1.437,0.5,126,508960854.0,278130919.0,17,2023-05-12 18:09:10,0,100,0.0
56,9077.45,609.4000000000001,1.446,0.0,130,508960774.0,278131256.0,17,2023-05-12 18:09:12,0,100,0.0
56,9080.28,609.4000000000001,1.446,0.0,134,508960711.0,278131577.0,17,2023-05-12 18:09:14,0,100,0.0
55,9084.31,609.4000000000001,1.446,0.5,137,508960673.0,278132247.0,17,2023-05-12 18:09:17,0,100,0.0
56,9087.56,609.2,1.446,0.5,136,508960675.0,278132596.0,17,2023-05-12 18:09:19,0,100,0.0
56,9089.08,609.0,1.446,0.5,139,508960675.0,278132814.0,17,2023-05-12 18:09:20,0,100,0.0
55,9094.6,608.5999999999999,1.456,0.5,142,508960714.0,278133533.0,17,2023-05-12 18:09:24,0,100,0.0
54,9096.97,608.2,1.465,0.5,142,508960702.0,278134031.0,17,2023-05-12 18:09:26,0,100,0.0
54,9098.37,608.2,1.465,0.5,143,508960705.0,278134312.0,17,2023-05-12 18:09:27,0,100,0.0
56,9102.35,608.2,1.465,0.0,143,508960725.0,278134928.0,17,2023-05-12 18:09:30,0,100,0.0
54,9108.35,608.5999999999999,1.456,0.5,144,508960651.0,278136079.0,17,2023-05-12 18:09:34,0,100,0.0
54,9109.22,608.5999999999999,1.465,0.5,143,508960675.0,278136291.0,17,2023-05-12 18:09:35,0,100,0.0
54,9114.79,608.8,1.428,0.0,140,508960770.0,278137287.0,17,2023-05-12 18:09:39,0,300,0.0
56,9123.57,608.2,1.428,0.5,142,508960846.0,278138293.0,17,2023-05-12 18:09:44,0,300,0.0
56,9124.22,608.2,1.428,0.5,142,508960838.0,278138507.0,17,2023-05-12 18:09:45,0,300,0.0
55,9127.85,608.2,1.4,0.0,141,508960915.0,278138941.0,17,2023-05-12 18:09:48,0,300,-1.0
55,9128.98,608.2,1.39,0.0,141,508960983.0,278139043.0,17,2023-05-12 18:09:49,0,300,-1.0
54,9131.24,608.0,1.381,0.0,140,508961164.0,278139214.0,17,2023-05-12 18:09:51,0,100,-1.0
49,9134.62,608.0,1.362,0.5,138,508961306.0,278139205.0,17,2023-05-12 18:09:53,0,100,-1.0
0,9136.15,608.2,1.353,0.0,139,508961408.0,278139250.0,17,2023-05-12 18:09:55,0,100,-1.0
0,9137.4,608.4000000000001,1.306,0.0,140,508961451.0,278139275.0,17,2023-05-12 18:09:57,0,100,-1.0
0,9138.56,608.8,1.232,0.0,138,508961437.0,278139167.0,17,2023-05-12 18:09:59,0,300,-1.0
0,9138.98,608.8,1.213,0.0,135,508961399.0,278139163.0,17,2023-05-12 18:10:00,0,300,-1.0
0,9139.16,609.0,1.204,0.0,135,508961389.0,278139143.0,17,2023-05-12 18:10:01,0,300,-1.0
0,9139.77,609.0,1.138,0.0,132,508961132.0,278139063.0,17,2023-05-12 18:10:04,0,100,-1.0
0,9140.39,608.5999999999999,1.054,0.0,132,508960853.0,278139281.0,17,2023-05-12 18:10:07,0,100,-1.0
0,9140.78,608.4000000000001,0.914,0.0,131,508960836.0,278139416.0,17,2023-05-12 18:10:10,0,100,-1.0
0,9145.53,608.4000000000001,0.933,0.0,133,508960420.0,278139729.0,17,2023-05-12 18:10:15,0,100,-1.0
0,9145.89,608.4000000000001,0.942,0.0,133,508960338.0,278139535.0,17,2023-05-12 18:10:16,0,100,-1.0
0,9147.43,608.4000000000001,0.905,0.0,131,508960388.0,278139260.0,17,2023-05-12 18:10:18,0,100,-1.0
0,9148.29,608.2,0.784,0.0,128,508960835.0,278139248.0,17,2023-05-12 18:10:23,0,100,-1.0
0,9148.56,608.2,0.774,0.0,129,508960936.0,278139312.0,17,2023-05-12 18:10:24,0,100,-1.0
0,9150.77,608.4000000000001,0.634,0.0,128,508961883.0,278139352.0,18,2023-05-12 18:10:30,0,100,-1.0
51,9161.03,608.4000000000001,1.11,0.5,124,508963233.0,278139485.0,18,2023-05-12 18:10:36,0,100,-1.0
53,9164.85,608.4000000000001,1.269,0.5,126,508963507.0,278139477.0,18,2023-05-12 18:10:38,0,100,-1.0
51,9169.32,608.4000000000001,1.344,0.5,125,508963869.0,278139669.0,18,2023-05-12 18:10:41,0,100,-1.0
53,9173.18,608.5999999999999,1.241,0.5,128,508964310.0,278139881.0,18,2023-05-12 18:10:44,0,100,-1.0
54,9181.57,608.8,1.222,0.0,127,508965219.0,278139865.0,18,2023-05-12 18:10:50,0,100,-1.0
54,9182.58,608.8,1.232,0.0,127,508965516.0,278139773.0,18,2023-05-12 18:10:51,0,100,-1.0
56,9194.12,609.4000000000001,1.446,0.5,126,508966588.0,278139724.0,18,2023-05-12 18:10:57,0,100,-1.0
56,9195.64,609.4000000000001,1.446,0.5,126,508966704.0,278139791.0,18,2023-05-12 18:10:58,0,100,-1.0
54,9200.18,609.5999999999999,1.456,0.5,125,508967066.0,278140021.0,18,2023-05-12 18:11:01,0,100,-1.0
54,9204.32,609.4000000000001,1.353,0.5,123,508967537.0,278140136.0,18,2023-05-12 18:11:05,0,100,-1.0
54,9205.93,609.4000000000001,1.325,0.5,123,508967695.0,278140191.0,18,2023-05-12 18:11:06,0,100,-1.0
54,9208.29,609.4000000000001,1.316,0.5,125,508967991.0,278140288.0,18,2023-05-12 18:11:08,0,300,-1.0
54,9209.37,609.4000000000001,1.306,0.5,128,508968120.0,278140306.0,18,2023-05-12 18:11:09,0,300,-1.0
54,9215.77,610.4000000000001,1.288,0.0,126,508968918.0,278140441.0,18,2023-05-12 18:11:14,0,100,-1.0
54,9217.14,610.5999999999999,1.297,0.0,125,508969071.0,278140478.0,18,2023-05-12 18:11:15,0,100,-1.0
53,9220.72,610.5999999999999,1.297,0.5,121,508969262.0,278140660.0,18,2023-05-12 18:11:17,0,300,-1.0
54,9221.78,610.5999999999999,1.306,0.0,120,508969379.0,278140707.0,18,2023-05-12 18:11:18,0,300,-1.0
54,9223.14,610.4000000000001,1.306,0.5,117,508969466.0,278140760.0,18,2023-05-12 18:11:19,0,300,-1.0
54,9225.81,610.4000000000001,1.297,0.5,117,508969699.0,278140710.0,18,2023-05-12 18:11:21,0,300,-1.0
58,9229.25,610.4000000000001,1.297,0.0,116,508970041.0,278140772.0,18,2023-05-12 18:11:23,0,300,-1.0
59,9238.39,610.8,1.362,0.0,116,508970694.0,278140490.0,18,2023-05-12 18:11:27,0,100,-1.0
56,9242.14,611.0,1.381,0.0,113,508971199.0,278140335.0,18,2023-05-12 18:11:32,0,100,-1.0
55,9242.47,611.0,1.362,0.5,112,508971354.0,278140265.0,18,2023-05-12 18:11:33,0,100,-1.0
55,9242.62,611.0,1.306,0.5,109,508971537.0,278140271.0,18,2023-05-12 18:11:34,0,100,-1.0
55,9243.97,611.0,1.288,0.5,109,508971684.0,278140262.0,18,2023-05-12 18:11:35,0,100,-1.0
56,9251.58,611.0,1.344,0.0,112,508972466.0,278140482.0,18,2023-05-12 18:11:40,0,100,-1.0
0,9253.16,611.0,1.372,0.0,109,508972641.0,278140617.0,18,2023-05-12 18:11:41,0,100,-1.0
51,9256.14,611.2,1.39,0.5,110,508973179.0,278140812.0,18,2023-05-12 18:11:44,0,100,-1.0
51,9262.0,611.2,1.297,0.5,109,508973720.0,278140964.0,18,2023-05-12 18:11:47,0,300,-1.0
54,9265.18,611.2,1.39,0.0,117,508974037.0,278141069.0,18,2023-05-12 18:11:49,0,300,-1.0
54,9266.31,611.2,1.4,0.5,116,508974191.0,278141175.0,18,2023-05-12 18:11:50,0,100,-1.0
54,9274.19,611.4000000000001,1.484,0.5,119,508974705.0,278141439.0,18,2023-05-12 18:11:53,0,100,-1.0
54,9275.78,611.4000000000001,1.568,0.5,120,508974885.0,278141471.0,18,2023-05-12 18:11:54,0,100,-1.0
54,9277.39,611.4000000000001,1.586,0.5,122,508975064.0,278141494.0,18,2023-05-12 18:11:55,0,100,-1.0
52,9283.77,611.4000000000001,1.278,0.0,120,508976056.0,278141587.0,18,2023-05-12 18:12:02,0,100,-1.0
54,9287.5,611.4000000000001,1.241,0.5,118,508976407.0,278141557.0,18,2023-05-12 18:12:05,0,100,-1.0
54,9291.25,611.8,1.26,0.0,118,508977086.0,278141587.0,18,2023-05-12 18:12:08,0,100,-1.0
53,9296.15,612.5999999999999,1.633,0.0,118,508977545.0,278141559.0,18,2023-05-12 18:12:11,0,100,-1.0
52,9299.9,612.5999999999999,1.372,0.0,115,508977808.0,278141423.0,18,2023-05-12 18:12:14,0,100,-1.0
52,9302.69,612.8,1.241,0.0,116,508978138.0,278141322.0,18,2023-05-12 18:12:17,0,100,-1.0
55,9306.13,612.8,1.176,0.5,119,508978619.0,278141330.0,18,2023-05-12 18:12:20,0,100,-1.0
55,9312.95,612.8,1.344,0.5,114,508979449.0,278141557.0,18,2023-05-12 18:12:25,0,300,-1.0
54,9313.8,612.5999999999999,1.353,0.0,114,508979522.0,278141614.0,18,2023-05-12 18:12:26,0,300,-1.0
54,9314.15,612.5999999999999,1.353,0.0,114,508979556.0,278141592.0,18,2023-05-12 18:12:27,0,300,-1.0
51,9314.82,612.5999999999999,1.232,0.0,113,508979663.0,278141900.0,18,2023-05-12 18:12:30,0,300,-1.0
51,9315.9,612.8,1.073,0.0,112,508979841.0,278142065.0,18,2023-05-12 18:12:32,0,100,-1.0
0,9316.87,613.0,0.952,0.0,111,508979957.0,278142309.0,18,2023-05-12 18:12:34,0,100,-1.0
0,9318.22,613.0,0.952,0.0,109,508980106.0,278142564.0,18,2023-05-12 18:12:36,0,100,-1.0
0,9322.51,612.8,0.989,0.0,113,508980323.0,278142993.0,18,2023-05-12 18:12:41,0,300,-1.0
0,9323.13,612.8,0.952,0.0,113,508980327.0,278143056.0,18,2023-05-12 18:12:43,0,300,-1.0
0,9323.13,612.8,0.942,0.0,114,508980330.0,278143046.0,18,2023-05-12 18:12:44,0,100,-1.0
0,9325.01,612.8,0.933,0.0,112,508980404.0,278143083.0,18,2023-05-12 18:12:46,0,100,-1.0
0,9327.12,612.8,0.924,0.0,111,508980476.0,278143068.0,18,2023-05-12 18:12:49,0,100,-1.0
0,9327.81,613.0,0.924,0.0,113,508980528.0,278143055.0,18,2023-05-12 18:12:51,0,100,-1.0
0,9328.95,613.0,0.914,0.0,113,508980624.0,278142997.0,18,2023-05-12 18:12:52,0,100,-1.0
0,9333.55,613.0,0.914,0.0,111,508980962.0,278142861.0,18,2023-05-12 18:12:54,0,100,-1.0
0,9338.94,612.8,1.073,0.0,113,508981439.0,278142606.0,18,2023-05-12 18:12:56,0,100,-1.0
75,9345.76,612.8,2.239,0.5,110,508982161.0,278142621.0,18,2023-05-12 18:12:59,0,300,-1.0
76,9348.53,612.5999999999999,2.351,0.5,114,508982436.0,278142626.0,18,2023-05-12 18:13:00,0,300,-1.0
77,9351.57,612.5999999999999,2.482,0.5,118,,,18,2023-05-12 18:13:01,0,300,-1.0
77,9354.16,612.5999999999999,2.585,0.5,122,,,18,2023-05-12 18:13:02,0,300,-1.0
78,9356.31,612.5999999999999,1.866,0.0,125,508983352.0,278142662.0,18,2023-05-12 18:13:04,0,100,-1.0
79,9359.98,612.5999999999999,2.221,0.0,128,508983761.0,278142881.0,18,2023-05-12 18:13:06,0,100,-1.0
79,9364.01,613.0,2.342,0.0,131,508984488.0,278143068.0,18,2023-05-12 18:13:09,0,100,-1.0
78,9368.69,613.0,2.277,0.0,136,508985070.0,278143156.0,18,2023-05-12 18:13:11,0,100,-1.0
78,9371.43,613.0,2.342,0.5,136,508985368.0,278143161.0,18,2023-05-12 18:13:12,0,100,-1.0
78,9377.06,613.0,2.538,0.0,135,508985945.0,278143136.0,18,2023-05-12 18:13:14,0,100,-1.0
78,9382.19,613.2,2.557,0.0,138,508986490.0,278143212.0,18,2023-05-12 18:13:16,0,100,-1.0
80,9395.23,613.4000000000001,2.575,0.0,139,508987884.0,278143393.0,18,2023-05-12 18:13:21,0,100,-1.0
79,9405.01,613.4000000000001,2.575,0.0,142,508989053.0,278143069.0,18,2023-05-12 18:13:25,0,100,-1.0
79,9410.51,613.5999999999999,2.547,0.0,141,508989611.0,278143023.0,18,2023-05-12 18:13:27,0,100,-1.0
78,9413.33,613.5999999999999,2.547,0.5,142,508989878.0,278143022.0,18,2023-05-12 18:13:28,0,100,-1.0
78,9431.14,614.0,2.557,0.5,141,508991581.0,278142745.0,18,2023-05-12 18:13:35,0,100,-1.0
79,9443.25,613.8,2.501,0.0,144,508992976.0,278142295.0,18,2023-05-12 18:13:40,0,100,-1.0
79,9456.69,614.4000000000001,2.501,0.0,145,508994385.0,278142354.0,18,2023-05-12 18:13:45,0,100,-1.0
81,9471.19,614.4000000000001,2.547,0.0,143,508995929.0,278142640.0,18,2023-05-12 18:13:50,0,100,-1.0
80,9476.59,614.5999999999999,2.557,0.0,144,508996520.0,278142627.0,18,2023-05-12 18:13:52,0,100,-1.0
78,9484.66,614.5999999999999,2.557,0.0,140,508997396.0,278142645.0,18,2023-05-12 18:13:55,0,300,-1.0
78,9487.4,614.5999999999999,2.557,0.0,140,508997694.0,278142667.0,18,2023-05-12 18:13:56,0,300,-1.0
79,9489.98,614.5999999999999,2.566,0.0,138,508997979.0,278142662.0,18,2023-05-12 18:13:57,0,100,-1.0
78,9509.03,614.0,2.557,0.5,138,508999776.0,278143136.0,18,2023-05-12 18:14:04,0,100,-1.0
79,9528.8,615.0,2.594,0.0,137,509001282.0,278143700.0,18,2023-05-12 18:14:11,0,100,-1.0
78,9535.49,615.4000000000001,2.575,0.0,138,509002227.0,278143936.0,18,2023-05-12 18:14:16,0,100,-1.0
78,9545.87,615.4000000000001,2.529,0.5,138,509003730.0,278144231.0,18,2023-05-12 18:14:21,0,100,-1.0
77,9548.9,615.4000000000001,2.501,0.5,135,509004068.0,278144325.0,18,2023-05-12 18:14:22,0,100,-1.0
79,9557.08,615.4000000000001,2.529,0.5,136,509004961.0,278144426.0,18,2023-05-12 18:14:25,0,300,-1.0
79,9559.32,615.8,2.529,0.5,135,509005212.0,278144389.0,18,2023-05-12 18:14:26,0,300,-1.0
77,9572.51,616.0,2.491,0.5,135,509006496.0,278144593.0,18,2023-05-12 18:14:31,0,300,-1.0
79,9578.11,616.2,2.519,0.5,135,509006994.0,278144645.0,18,2023-05-12 18:14:33,0,300,0.0
78,9586.34,616.8,2.538,0.0,135,509007706.0,278144792.0,18,2023-05-12 18:14:36,0,300,0.0
78,9588.61,616.8,2.547,0.0,135,509007950.0,278144833.0,18,2023-05-12 18:14:37,0,100,0.0
78,9600.2,616.5999999999999,2.547,0.0,135,509009054.0,278144944.0,18,2023-05-12 18:14:42,0,100,0.0
79,9604.16,616.8,2.529,0.0,139,509009545.0,278144986.0,18,2023-05-12 18:14:44,0,300,0.0
78,9609.31,617.4000000000001,2.501,0.0,143,509010261.0,278144948.0,18,2023-05-12 18:14:47,0,300,0.0
79,9613.41,617.4000000000001,2.473,0.5,143,509010868.0,278145003.0,18,2023-05-12 18:14:49,0,300,0.0
78,9627.56,617.5999999999999,2.501,0.0,142,509012376.0,278145010.0,18,2023-05-12 18:14:54,0,100,0.0
78,9640.02,617.5999999999999,2.482,0.0,140,509013718.0,278144802.0,18,2023-05-12 18:14:59,0,100,0.0
78,9644.72,617.8,2.491,0.0,140,509014307.0,278144788.0,18,2023-05-12 18:15:01,0,100,0.0
77,9659.4,617.8,2.538,0.5,143,509015705.0,278144739.0,18,2023-05-12 18:15:06,0,100,0.0
79,9676.38,617.8,2.538,0.0,143,509017367.0,278144590.0,18,2023-05-12 18:15:13,0,100,0.0
77,9687.59,618.0,2.538,0.0,142,509018833.0,278144604.0,18,2023-05-12 18:15:18,0,100,0.0
77,9689.78,618.0,2.519,0.0,142,509019156.0,278144551.0,18,2023-05-12 18:15:19,0,100,0.0
75,9701.87,617.4000000000001,2.51,0.5,139,509020485.0,278144465.0,18,2023-05-12 18:15:23,0,100,0.0
75,9704.63,617.2,2.51,0.5,138,509020812.0,278144521.0,18,2023-05-12 18:15:24,0,100,0.0
77,9718.44,616.8,2.575,0.0,138,509022339.0,278144628.0,18,2023-05-12 18:15:29,0,100,0.0
78,9726.41,616.5999999999999,2.594,0.0,139,509023208.0,278144486.0,18,2023-05-12 18:15:32,0,100,0.0
77,9746.32,616.2,2.631,0.0,136,509025029.0,278144339.0,18,2023-05-12 18:15:39,0,300,0.0
77,9754.84,615.8,2.65,0.0,139,509025833.0,278144482.0,18,2023-05-12 18:15:42,0,100,0.0
77,9757.82,615.5999999999999,2.659,0.0,138,509026065.0,278144554.0,18,2023-05-12 18:15:43,0,100,0.0
77,9763.29,615.5999999999999,2.669,0.0,138,509026571.0,278144660.0,18,2023-05-12 18:15:45,0,300,0.0
77,9781.11,615.5999999999999,2.678,0.0,141,509028405.0,278145057.0,18,2023-05-12 18:15:52,0,100,0.0
75,9793.87,615.2,2.622,0.5,139,509029957.0,278145610.0,18,2023-05-12 18:15:58,0,100,0.0
78,9805.93,615.0,2.641,0.0,142,509031008.0,278145754.0,18,2023-05-12 18:16:02,0,100,0.0
76,9815.92,615.2,2.65,0.5,143,509032206.0,278145977.0,18,2023-05-12 18:16:06,0,100,0.0
78,9834.86,614.8,2.641,0.0,143,509034353.0,278146431.0,18,2023-05-12 18:16:13,0,100,0.0
78,9844.25,614.5999999999999,2.669,0.0,145,509035246.0,278146611.0,18,2023-05-12 18:16:16,0,100,0.0
78,9851.45,614.5999999999999,2.687,0.0,145,509035962.0,278146789.0,18,2023-05-12 18:16:19,0,100,0.0
77,9860.23,614.4000000000001,2.669,0.0,142,509037004.0,278146840.0,18,2023-05-12 18:16:23,0,100,0.0
77,9865.49,614.2,2.65,0.0,143,509037651.0,278146795.0,18,2023-05-12 18:16:25,0,100,0.0
77,9883.36,614.5999999999999,2.631,0.5,143,509039610.0,278146783.0,18,2023-05-12 18:16:32,0,100,0.0
78,9897.96,614.5999999999999,2.641,0.0,146,509040905.0,278147262.0,18,2023-05-12 18:16:37,0,100,0.0
78,9909.03,614.5999999999999,2.659,0.0,142,509041911.0,278147623.0,18,2023-05-12 18:16:41,0,300,0.0
78,9911.25,614.4000000000001,2.659,0.0,141,509042228.0,278147746.0,18,2023-05-12 18:16:42,0,300,0.0
77,9922.55,613.5999999999999,2.659,0.0,142,509043487.0,278147220.0,18,2023-05-12 18:16:47,0,300,0.0
79,9925.03,613.4000000000001,2.659,0.0,142,509043682.0,278147164.0,18,2023-05-12 18:16:48,0,300,0.0
78,9936.07,613.0,2.631,0.0,142,509044789.0,278146651.0,18,2023-05-12 18:16:54,0,100,0.0
77,9952.22,613.2,2.603,0.0,144,509046367.0,278146408.0,18,2023-05-12 18:17:00,0,100,0.0
77,9957.3,613.0,2.613,0.0,141,509046792.0,278146416.0,18,2023-05-12 18:17:02,0,100,0.0
77,9968.59,613.2,2.519,0.0,139,509048156.0,278146512.0,17,2023-05-12 18:17:07,0,300,0.0
77,9971.47,613.2,2.501,0.0,136,509048595.0,278146489.0,17,2023-05-12 18:17:08,0,300,-1.0
77,9979.79,613.2,2.538,0.0,135,509049644.0,278146250.0,17,2023-05-12 18:17:11,0,300,-1.0
77,9983.72,613.2,2.538,0.0,133,509050081.0,278146194.0,17,2023-05-12 18:17:12,0,100,-1.0
76,10001.48,613.0,2.706,0.5,135,509051912.0,278146479.0,17,2023-05-12 18:17:17,0,100,-1.0
75,10004.59,612.8,2.706,0.5,136,509052246.0,278146518.0,17,2023-05-12 18:17:18,0,100,-1.0
76,10010.9,612.5999999999999,2.743,0.5,135,509052853.0,278146656.0,17,2023-05-12 18:17:20,0,100,-1.0
76,10022.45,612.2,2.781,0.5,135,509053811.0,278146936.0,17,2023-05-12 18:17:23,0,300,0.0
78,10032.47,611.8,2.948,0.0,132,509054809.0,278146816.0,17,2023-05-12 18:17:26,0,300,0.0
77,10040.21,611.5999999999999,2.893,0.0,130,509055867.0,278146827.0,17,2023-05-12 18:17:29,0,300,0.0
77,10049.75,611.5999999999999,2.837,0.0,130,509057018.0,278146700.0,17,2023-05-12 18:17:32,0,100,0.0
77,10059.17,611.5999999999999,2.883,0.0,130,509057948.0,278146751.0,17,2023-05-12 18:17:35,0,100,0.0
76,10080.29,610.5999999999999,2.939,0.5,132,509060061.0,278146844.0,17,2023-05-12 18:17:42,0,100,0.0
77,10091.54,610.4000000000001,2.976,0.0,132,509061192.0,278146999.0,17,2023-05-12 18:17:46,0,100,0.0
77,10096.67,610.4000000000001,2.939,0.0,132,509061757.0,278147064.0,17,2023-05-12 18:17:48,0,100,0.0
77,10107.14,609.8,2.902,0.0,129,509062861.0,278147085.0,17,2023-05-12 18:17:52,0,100,0.0
77,10109.95,609.8,2.883,0.0,132,509063131.0,278147015.0,17,2023-05-12 18:17:53,0,100,0.0
77,10112.74,609.8,2.865,0.0,132,509063389.0,278146944.0,17,2023-05-12 18:17:54,0,100,0.0
76,10122.88,609.4000000000001,2.837,0.5,134,509064442.0,278146909.0,17,2023-05-12 18:17:58,0,300,0.0
75,10130.67,609.4000000000001,2.809,0.0,133,509065268.0,278146886.0,17,2023-05-12 18:18:01,0,100,0.0
75,10138.96,609.2,2.809,0.5,136,509066109.0,278146886.0,17,2023-05-12 18:18:04,0,300,0.0
75,10144.38,609.0,2.818,0.5,140,509066563.0,278146819.0,17,2023-05-12 18:18:06,0,300,0.0
76,10146.66,608.8,2.818,0.5,140,509066727.0,278146813.0,17,2023-05-12 18:18:07,0,300,0.0
75,10151.64,608.4000000000001,2.762,0.0,138,509067224.0,278147083.0,17,2023-05-12 18:18:10,0,100,0.0
72,10157.39,607.8,2.697,0.5,140,509067716.0,278147197.0,17,2023-05-12 18:18:13,0,100,0.0
73,10163.52,607.0,2.473,0.0,138,509068400.0,278147406.0,17,2023-05-12 18:18:17,0,100,0.0
73,10166.03,606.4000000000001,2.417,0.0,139,509068805.0,278147575.0,17,2023-05-12 18:18:19,0,100,0.0
73,10172.04,606.2,2.277,0.0,136,509069506.0,278147834.0,17,2023-05-12 18:18:22,0,100,0.0
74,10174.9,606.2,2.258,0.0,139,509069916.0,278147874.0,17,2023-05-12 18:18:24,0,100,0.0
74,10175.79,606.2,2.211,0.0,138,509070177.0,278147864.0,17,2023-05-12 18:18:25,0,100,0.0
74,10177.48,606.0,2.165,0.0,139,509070475.0,278147875.0,17,2023-05-12 18:18:26,0,100,0.0
74,10180.14,605.8,2.006,0.0,140,509070851.0,278147829.0,17,2023-05-12 18:18:27,0,100,0.0
74,10186.9,605.4000000000001,2.043,0.0,138,509071641.0,278147831.0,17,2023-05-12 18:18:30,0,100,0.0
74,10198.34,604.8,2.155,0.0,139,509072873.0,278147215.0,17,2023-05-12 18:18:34,0,100,0.0
74,10201.93,604.5999999999999,2.193,0.0,139,509073240.0,278146947.0,17,2023-05-12 18:18:35,0,100,0.0
73,10204.96,604.5999999999999,2.249,0.0,140,509073566.0,278146710.0,17,2023-05-12 18:18:36,0,100,0.0
75,10212.49,604.4000000000001,2.417,0.5,144,509074389.0,278146696.0,17,2023-05-12 18:18:39,0,300,0.0
76,10217.77,604.4000000000001,2.435,0.5,146,509074810.0,278146565.0,17,2023-05-12 18:18:41,0,300,0.0
76,10222.66,604.2,2.463,0.5,149,509075266.0,278146554.0,17,2023-05-12 18:18:43,0,300,-1.0
76,10225.1,604.2,2.501,0.5,152,509075491.0,278146629.0,17,2023-05-12 18:18:44,0,300,-1.0
75,10229.68,603.8,2.491,0.5,157,509075976.0,278146651.0,17,2023-05-12 18:18:46,0,300,-1.0
75,10231.8,603.5999999999999,2.445,0.5,159,509076218.0,278146574.0,17,2023-05-12 18:18:47,0,300,-1.0
75,10238.9,603.2,2.379,0.0,163,509076971.0,278146367.0,17,2023-05-12 18:18:50,0,300,-1.0
76,10247.66,603.0,2.426,0.5,165,509077795.0,278146150.0,17,2023-05-12 18:18:53,0,100,-1.0
76,10263.66,602.8,2.575,0.5,163,509079161.0,278145458.0,17,2023-05-12 18:18:59,0,300,-1.0
76,10280.32,602.5999999999999,2.529,0.5,161,509080875.0,278145614.0,17,2023-05-12 18:19:06,0,300,-1.0
75,10294.0,601.4000000000001,2.491,0.5,160,509082446.0,278145087.0,17,2023-05-12 18:19:12,0,100,-1.0
75,10304.41,600.8,2.482,0.0,160,509083299.0,278145665.0,17,2023-05-12 18:19:16,0,100,-1.0
75,10309.26,600.4000000000001,2.482,0.0,158,509083759.0,278145938.0,17,2023-05-12 18:19:18,0,100,-1.0
76,10320.84,600.0,2.482,0.5,160,509084877.0,278146307.0,17,2023-05-12 18:19:22,0,100,-1.0
77,10329.92,599.4000000000001,2.51,0.0,160,509085779.0,278146190.0,17,2023-05-12 18:19:25,0,100,-1.0
78,10338.62,598.2,2.519,0.0,159,509086691.0,278146037.0,17,2023-05-12 18:19:29,0,100,-1.0
75,10346.23,597.2,2.501,0.5,159,509087769.0,278146163.0,17,2023-05-12 18:19:34,0,300,-1.0
76,10354.63,596.2,2.463,0.5,159,509088764.0,278146134.0,17,2023-05-12 18:19:38,0,300,-1.0
77,10357.78,596.0,2.435,0.0,159,509089149.0,278146051.0,17,2023-05-12 18:19:40,0,300,-1.0
75,10365.58,595.5999999999999,2.314,0.5,159,509089932.0,278145663.0,17,2023-05-12 18:19:43,0,300,-1.0
75,10375.0,594.8,2.417,0.0,158,509090896.0,278145130.0,17,2023-05-12 18:19:47,0,100,-1.0
75,10376.07,594.5999999999999,2.342,0.0,157,509091071.0,278144970.0,17,2023-05-12 18:19:48,0,100,-1.0
